University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,SGPA_CGPA_Gap,Study_Intensity,Total_Learning_Hours,Social_Study_Ratio
2018,Male,25,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Married,Yes,Family,No,1.56,No,2.66,143,88000,1.1,4,4,0.9523809523809523
2020,Female,25,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Advance,100,Yes,No,No,Web development,2,Software,Single,Yes,Bachelor,No,1.6,No,2.68,143,88000,1.08,3,5,0.9677419354838709
2020,Female,20,2020,BCSE,11,No,No,2,2,Online,Yes,Yes,3,Advance,56,Yes,No,No,Programming,2,UI/UX,Relationship,No,Bachelor,No,1.81,No,2.89,144,88000,1.08,4,4,1.4285714285714286
2021,Female,20,2021,BCSE,7,No,No,3,3,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,5,Software,Married,No,Family,No,1.76,No,2.81,96,88000,1.05,9,8,0.6451612903225806
2020,Female,21,2020,BCSE,10,No,No,2,1,Offline,Yes,Yes,2,Basic,86,Yes,No,Yes,Artificial Intelligence,4,Data Science,Single,No,Bachelor,No,1.57,No,2.65,135,89000,1.0799999999999998,2,6,0.9523809523809523
2020,Male,24,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,5,Advance,100,No,No,No,Networking,2,Hardware,Single,Yes,Bachelor,No,2.05,No,3.45,85,90000,1.4000000000000004,6,5,1.6129032258064515
2021,Male,20,2020,BCSE,9,No,No,3,2,Offline,Yes,Yes,1,Advance,67,Yes,No,No,Programming,2,UI/UX,Single,No,Family,No,2.38,No,3.47,130,90000,1.0900000000000003,6,5,0.3225806451612903
2021,Female,20,2020,BCSE,8,No,No,2,2,Offline,Yes,No,2,Advance,100,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Family,No,2.67,No,3.73,93,90000,1.06,4,3,0.9523809523809523
2022,Male,22,2021,BCSE,6,No,No,3,1,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Single,No,Bachelor,No,1.56,No,2.67,71,90000,1.1099999999999999,3,5,0.6451612903225806
2021,Male,20,2020,BCSE,9,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Networking,1,Hardware,Relationship,Yes,Family,No,1.91,No,2.96,109,94000,1.05,4,3,1.4285714285714286
2020,Male,24,2017,BCSE,9,No,No,3,2,Online,Yes,Yes,2,Intermediate,70,Yes,No,No,Networking,2,UI/UX,Relationship,Yes,Family,Yes,1.89,No,3.18,113,95000,1.2900000000000003,6,5,0.6451612903225806
2021,Female,20,2019,BCSE,7,No,No,4,2,Offline,Yes,Yes,6,Advance,100,No,No,No,Web development,1,UI/UX,Single,No,Family,No,2.76,No,3.88,109,95000,1.12,8,5,1.4634146341463417
2020,Female,23,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Programming,2,Software,Relationship,Yes,Bachelor,No,2.76,No,3.84,144,96000,1.08,3,5,0.9677419354838709
2022,Male,20,2021,BCSE,6,Yes,No,5,3,Offline,Yes,Yes,2,Advance,76,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Bachelor,No,2.7,No,3.87,78,97000,1.17,15,6,0.3921568627450981
2019,Male,22,2019,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Programming,2,UI/UX,Single,No,Family,No,2.56,No,3.64,143,98000,1.08,2,4,1.4285714285714286
2022,Male,20,2020,BCSE,5,No,No,1,1,Online,Yes,Yes,2,Intermediate,78,Yes,No,Yes,Networking,1,Hardware,Relationship,No,Family,No,1.81,No,2.84,71,98000,1.0299999999999998,1,2,1.8181818181818181
2020,Male,24,2018,BCSE,8,No,No,2,2,Offline,Yes,Yes,8,Basic,98,No,No,No,Networking,3,Hardware,Single,No,Family,Yes,2.53,No,3.36,76,100000,0.8300000000000001,4,5,3.8095238095238093
2019,Female,23,2019,BCSE,5,No,No,2,1,Offline,Yes,Yes,7,Basic,90,Yes,No,Yes,Networking,2,Hardware,Single,Yes,Bachelor,No,2.54,No,3.57,84,100000,1.0299999999999998,2,4,3.333333333333333
2019,Female,22,2019,BCSE,6,No,No,4,2,Offline,Yes,Yes,4,Intermediate,80,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,2.45,No,3.5,16,100000,1.0499999999999998,8,5,0.9756097560975611
2020,Female,21,2020,BCSE,8,Yes,Yes,8,3,Offline,Yes,Yes,2,Advance,100,No,No,No,Networking,4,UI/UX,Single,No,Family,No,2.91,No,4.0,97,100000,1.0899999999999999,24,12,0.2469135802469136
2022,Male,20,2021,BCSE,6,No,No,1,2,Offline,Yes,Yes,2,Intermediate,54,No,No,Yes,Networking,4,Hardware,Married,Yes,Family,No,2.67,No,3.77,78,100000,1.1,2,5,1.8181818181818181
2019,Female,22,2018,BCSE,11,No,No,5,3,Offline,Yes,Yes,8,Intermediate,77,No,No,Yes,Machine Learning,2,Software,Single,No,Bachelor,No,2.33,No,3.88,144,110000,1.5499999999999998,15,7,1.5686274509803924
2021,Male,24,2019,BCSE,10,No,No,1,2,Online,Yes,Yes,3,Basic,100,Yes,No,No,Networking,4,Hardware,Married,Yes,Family,No,2.87,No,3.91,140,110000,1.04,2,5,2.727272727272727
2020,Female,20,2020,BCSE,10,No,No,3,2,Online,Yes,No,9,Advance,100,No,No,No,Artificial Intelligence,4,Hardware,Relationship,Yes,Bachelor,No,2.09,No,3.23,119,110000,1.1400000000000001,6,7,2.903225806451613
2020,Female,25,2018,BCSE,9,No,No,2,3,Online,Yes,Yes,3,Intermediate,77,Yes,No,Yes,Networking,2,Hardware,Married,Yes,Family,No,1.67,No,2.73,124,112000,1.06,6,4,1.4285714285714286
2022,Female,20,2021,BCSE,5,No,No,1,1,Online,Yes,Yes,10,Intermediate,45,Yes,No,No,Cyber security,1,Data Science,Relationship,Yes,Family,No,1.15,No,2.39,75,112000,1.2400000000000002,1,2,9.09090909090909
2022,Female,21,2021,BCSE,5,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Web development,4,Software,Married,No,Family,No,2.56,No,3.64,68,113000,1.08,4,6,1.4285714285714286
2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,No,3,Basic,100,No,No,No,Programming,3,Software,Single,No,Bachelor,No,1.99,No,2.94,88,120000,0.95,6,6,0.9677419354838709
2023,Female,19,2021,BCSE,2,Yes,No,6,4,Offline,Yes,Yes,4,Intermediate,100,No,Yes,No,Cyber security,3,Data Science,Single,Yes,Bachelor,No,2.78,No,3.8,29,120000,1.02,24,9,0.6557377049180328
2020,Male,20,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Cyber security,1,Hardware,Relationship,Yes,Bachelor,No,2.21,No,3.3,137,122000,1.0899999999999999,6,4,2.258064516129032
2020,Male,20,2020,BCSE,11,No,No,3,3,Offline,Yes,Yes,3,Advance,100,No,No,No,Artificial Intelligence,1,Data Science,Relationship,No,Bachelor,No,1.46,No,2.51,143,122000,1.0499999999999998,9,4,0.9677419354838709
2020,Male,20,2020,BCSE,10,Yes,No,2,2,Offline,Yes,Yes,2,Intermediate,64,Yes,No,No,Networking,4,Hardware,Single,No,Bachelor,Yes,2.67,No,3.78,136,127000,1.1099999999999999,4,6,0.9523809523809523
2020,Male,21,2018,BCSE,9,No,No,5,3,Online,Yes,No,7,Intermediate,100,No,No,Yes,Networking,2,Hardware,Single,No,Bachelor,No,2.32,No,3.78,123,130000,1.46,15,7,1.3725490196078431
2022,Female,21,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,7,Intermediate,79,No,No,No,Artificial Intelligence,3,Hardware,Married,Yes,Family,No,2.22,No,3.41,59,133000,1.19,8,7,1.707317073170732
2022,Female,20,2020,BCSE,3,No,No,4,2,Offline,Yes,Yes,7,Intermediate,80,No,No,Yes,Programming,1,UI/UX,Single,No,Bachelor,No,1.88,No,2.97,29,140000,1.0900000000000003,8,5,1.707317073170732
2020,Male,20,2020,BCSE,10,No,No,2,1,Online,Yes,Yes,3,Basic,73,Yes,No,No,Networking,2,Hardware,Married,No,Bachelor,No,1.45,No,2.52,135,140000,1.07,2,4,1.4285714285714286
2020,Male,25,2018,BCSE,9,No,No,3,1,Offline,Yes,Yes,2,Advance,87,Yes,No,No,Networking,4,Hardware,Single,Yes,Family,No,1.54,No,2.62,121,144000,1.08,3,7,0.6451612903225806
2021,Male,20,2020,BCSE,8,No,No,3,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,1,Hardware,Single,Yes,Family,No,2.78,No,3.86,89,145000,1.08,9,4,0.9677419354838709
2019,Male,21,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,3,Intermediate,80,No,No,No,Programming,4,UI/UX,Single,No,Bachelor,No,2.1,No,3.41,139,150000,1.31,4,6,1.4285714285714286
2020,Male,24,2019,BCSE,11,No,No,5,3,Offline,Yes,No,2,Advance,100,Yes,No,Yes,Networking,1,Hardware,Single,No,Family,No,2.57,No,3.63,144,150000,1.06,15,6,0.3921568627450981
2022,Female,19,2021,BCSE,4,No,No,2,2,Offline,Yes,Yes,4,Intermediate,100,No,No,No,Artificial Intelligence,1,Software,Relationship,Yes,Family,No,2.44,No,3.59,68,155000,1.15,4,3,1.9047619047619047
2019,Male,23,2019,BCSE,10,No,No,3,1,Online,Yes,Yes,2,Basic,78,Yes,Yes,No,Networking,1,Hardware,Married,No,Family,No,1.67,No,2.77,139,160000,1.1,3,4,0.6451612903225806
2021,Female,21,2020,BCSE,6,No,No,3,3,Online,Yes,Yes,5,Advance,100,No,No,No,Artificial Intelligence,1,Hardware,Relationship,Yes,Bachelor,No,1.55,No,2.61,92,165000,1.0599999999999998,9,4,1.6129032258064515
2021,Female,20,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Cyber security,1,Data Science,Single,Yes,Family,Yes,2.34,No,3.42,103,165000,1.08,2,3,0.9523809523809523
2021,Male,20,2020,BCSE,7,No,No,2,1,Offline,Yes,Yes,6,Basic,80,Yes,No,No,Web development,2,Hardware,Single,Yes,Family,No,1.54,No,2.95,90,169000,1.4100000000000001,2,4,2.857142857142857
2020,Male,21,2020,BCSE,5,No,No,4,3,Offline,Yes,Yes,5,Basic,70,No,No,Yes,Web development,2,Software,Relationship,No,Family,No,2.0,No,3.03,71,170000,1.0299999999999998,12,6,1.2195121951219514
2020,Female,21,2018,BCSE,9,No,No,2,1,Online,Yes,Yes,10,Intermediate,50,Yes,No,Yes,Cyber security,2,Hardware,Relationship,No,Family,No,1.35,No,2.66,105,200000,1.31,2,4,4.761904761904762
2020,Female,20,2019,BCSE,7,No,No,6,5,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Programming,4,Software,Single,No,Family,No,2.64,Yes,3.34,70,200000,0.6999999999999997,30,10,0.49180327868852464
2020,Female,22,2019,BCSE,9,No,No,3,4,Offline,Yes,Yes,8,Intermediate,50,Yes,No,No,Cyber security,1,UI/UX,Relationship,No,Bachelor,No,1.7,No,3.0,95,200000,1.3,12,4,2.5806451612903225
2020,Female,22,2019,BCSE,10,No,No,3,2,Online,Yes,Yes,7,Intermediate,88,No,No,No,Web development,5,Networking,Relationship,No,Family,No,2.9,No,3.93,125,200000,1.0300000000000002,6,8,2.258064516129032
2020,Female,21,2020,BCSE,10,No,No,5,2,Offline,Yes,Yes,6,Advance,80,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,1.9,No,3.1,99,200000,1.2000000000000002,10,8,1.1764705882352942
2020,Male,22,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,9,Intermediate,75,No,No,No,Cyber security,2,Hardware,Single,No,Bachelor,No,2.01,No,3.08,126,250000,1.0700000000000003,6,5,2.903225806451613
2021,Female,20,2021,BCSE,7,Yes,No,5,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,4,UI/UX,Single,No,Family,No,2.33,No,3.89,104,277000,1.56,20,9,0.3921568627450981
2020,Male,20,2020,BCSE,7,Yes,Yes,6,2,Online,Yes,Yes,4,Advance,70,No,No,No,Programming,3,Software,Single,No,Family,No,1.6,No,2.9,30,20000,1.2999999999999998,12,9,0.6557377049180328
2020,Male,23,2019,BCSE,11,Yes,Yes,4,2,Online,Yes,Yes,3,Intermediate,96,No,No,No,Networking,3,Data Science,Single,No,Family,No,2.67,No,3.4,140,30000,0.73,8,7,0.7317073170731708
2022,Male,21,2021,BCSE,5,No,Yes,2,1,Online,Yes,Yes,1,Intermediate,95,No,No,Yes,Web development,4,Software,Single,Yes,Bachelor,No,1.05,No,2.8,18,30000,1.7499999999999998,2,6,0.47619047619047616
2022,Female,21,2021,BCSE,6,No,Yes,7,2,Offline,Yes,No,3,Advance,100,Yes,No,Yes,Programming,2,UI/UX,Relationship,Yes,Bachelor,No,1.47,No,2.54,88,32000,1.07,14,9,0.4225352112676057
2022,Male,23,2020,BCSE,5,No,Yes,2,2,Offline,Yes,Yes,1,Basic,100,Yes,No,Yes,Programming,3,Software,Single,Yes,Bachelor,No,1.58,Yes,1.42,14,35000,-0.16000000000000014,4,5,0.47619047619047616
2021,Male,23,2020,BCSE,5,No,Yes,6,2,Offline,Yes,Yes,4,Basic,90,No,No,No,Web development,5,Software,Single,Yes,Bachelor,No,2.45,No,2.39,40,35000,-0.06000000000000005,12,11,0.6557377049180328
2021,Male,19,2021,BCSE,8,No,Yes,3,3,Online,Yes,Yes,2,Advance,89,No,No,No,Cyber security,4,Data Science,Single,No,Family,No,1.87,No,2.8,136,35000,0.9299999999999997,9,7,0.6451612903225806
2020,Male,21,2019,BCSE,9,No,Yes,3,2,Online,Yes,Yes,8,Intermediate,70,No,No,No,Programming,1,Software,Single,No,Family,No,2.33,No,3.47,128,37000,1.1400000000000001,6,4,2.5806451612903225
2020,Male,24,2019,BCSE,11,No,Yes,1,3,Offline,Yes,Yes,2,Advance,100,Yes,No,No,Cyber security,2,Data Science,Relationship,No,Bachelor,No,2.9,No,3.92,144,37000,1.02,3,3,1.8181818181818181
2021,Female,19,2021,BCSE,6,No,Yes,3,1,Offline,Yes,Yes,5,Advance,60,Yes,No,No,Cyber security,3,Data Science,Single,No,Bachelor,No,1.78,No,2.63,97,37000,0.8499999999999999,3,6,1.6129032258064515
2020,Female,21,2019,BCSE,11,No,Yes,4,2,Offline,Yes,Yes,7,Advance,100,No,No,No,Cyber security,2,Software,Single,No,Family,No,2.77,No,3.91,139,38000,1.1400000000000001,8,6,1.707317073170732
2021,Female,22,2021,BCSE,7,No,Yes,4,2,Offline,Yes,Yes,5,Advance,100,No,No,No,Cyber security,2,Hardware,Relationship,No,Family,No,1.98,No,3.03,111,39000,1.0499999999999998,8,6,1.2195121951219514
2020,Male,23,2018,BCSE,11,No,Yes,5,2,Online,Yes,Yes,11,Basic,35,No,No,Yes,Programming,2,Software,Relationship,Yes,Bachelor,No,1.43,No,2.65,107,40000,1.22,10,7,2.1568627450980395
2021,Male,20,2020,BCSE,9,Yes,Yes,5,2,Offline,Yes,Yes,3,Advance,100,No,No,No,Cyber security,3,Software,Single,No,Family,No,2.77,No,3.96,129,42000,1.19,10,8,0.5882352941176471
2020,Female,20,2020,BCSE,11,Yes,Yes,2,2,Online,Yes,Yes,3,Advance,43,Yes,No,No,Networking,4,Hardware,Married,No,Family,No,2.81,No,3.9,144,43000,1.0899999999999999,4,6,1.4285714285714286
2020,Female,21,2019,BCSE,11,No,Yes,3,1,Online,Yes,Yes,3,Intermediate,70,No,No,No,Programming,2,Software,Relationship,No,Bachelor,Yes,2.1,No,3.2,137,45000,1.1,3,5,0.9677419354838709
2020,Female,25,2019,BCSE,11,No,Yes,2,2,Offline,Yes,Yes,2,Intermediate,67,Yes,No,No,Machine Learning,4,Data Science,Relationship,Yes,Bachelor,No,1.87,No,2.92,144,45000,1.0499999999999998,4,6,0.9523809523809523
2022,Female,22,2020,BCSE,5,Yes,Yes,1,2,Offline,Yes,Yes,7,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,Yes,2.58,No,3.74,39,45000,1.1600000000000001,2,2,6.363636363636363
2021,Female,22,2021,BCSE,6,No,Yes,3,1,Offline,Yes,Yes,7,Intermediate,80,Yes,No,Yes,Cyber security,2,Hardware,Relationship,No,Bachelor,No,1.77,No,2.82,109,45000,1.0499999999999998,3,5,2.258064516129032
2018,Male,24,2018,BCSE,11,No,Yes,3,1,Offline,Yes,Yes,7,Intermediate,88,Yes,No,Yes,Artificial Intelligence,3,Hardware,Single,No,Family,No,2.16,No,3.33,143,46000,1.17,3,6,2.258064516129032
2020,Female,23,2018,BCSE,11,Yes,Yes,1,1,Offline,Yes,No,2,Advance,100,No,No,No,Programming,3,Hardware,Single,Yes,Family,Yes,2.53,No,3.81,132,50000,1.2800000000000002,1,4,1.8181818181818181
2022,Male,23,2020,BCSE,8,No,Yes,3,2,Offline,Yes,Yes,3,Advance,98,No,No,Yes,Web development,2,Software,Relationship,No,Family,No,2.75,No,3.64,18,50000,0.8900000000000001,6,5,0.9677419354838709
2020,Female,20,2020,BCSE,9,No,Yes,3,2,Online,Yes,Yes,7,Advance,70,No,No,Yes,Web development,1,UI/UX,Single,Yes,Family,No,2.01,No,3.15,131,50000,1.1400000000000001,6,4,2.258064516129032
2021,Female,20,2020,BCSE,9,Yes,Yes,3,2,Online,Yes,Yes,3,Intermediate,76,No,No,Yes,Artificial Intelligence,3,Hardware,Single,Yes,Family,No,2.77,No,3.8,129,50000,1.0299999999999998,6,6,0.9677419354838709
2019,Female,22,2018,BCSE,11,No,Yes,5,3,Online,Yes,Yes,11,Intermediate,80,No,No,No,Web development,2,UI/UX,Single,No,Bachelor,No,2.04,No,3.16,143,51000,1.12,15,7,2.1568627450980395
2021,Male,20,2020,BCSE,7,Yes,Yes,5,3,Online,Yes,Yes,4,Intermediate,55,No,No,Yes,Cyber security,2,Data Science,Single,No,Family,No,2.01,No,3.13,101,51000,1.12,15,7,0.7843137254901962
2021,Female,20,2020,BCSE,8,No,Yes,3,2,Online,Yes,Yes,3,Basic,24,No,No,Yes,Programming,4,UI/UX,Relationship,Yes,Bachelor,No,1.87,No,2.93,117,52000,1.06,6,7,0.9677419354838709
2020,Male,24,2019,BCSE,10,Yes,Yes,6,2,Offline,Yes,Yes,3,Advance,100,No,No,No,Cyber security,1,Data Science,Married,Yes,Family,No,2.02,No,3.11,134,53000,1.0899999999999999,12,7,0.49180327868852464
2021,Male,21,2021,BCSE,9,No,Yes,3,2,Offline,Yes,Yes,6,Intermediate,70,No,No,Yes,Programming,2,UI/UX,Relationship,Yes,Bachelor,No,1.98,No,2.97,105,53000,0.9900000000000002,6,5,1.9354838709677418
2020,Male,21,2019,BCSE,9,No,Yes,4,2,Online,Yes,Yes,5,Advance,100,No,No,No,Cyber security,1,Software,Single,Yes,Family,No,2.56,No,3.79,132,55000,1.23,8,5,1.2195121951219514
2019,Male,23,2019,BCSE,11,No,Yes,3,1,Online,Yes,Yes,2,Intermediate,100,Yes,No,No,Networking,1,Hardware,Married,Yes,Family,No,1.54,No,2.66,136,55000,1.12,3,4,0.6451612903225806
2020,Male,23,2019,BCSE,11,No,Yes,3,3,Offline,Yes,Yes,1,Intermediate,100,No,No,No,Programming,1,Software,Single,Yes,Bachelor,No,1.56,No,2.65,143,55000,1.0899999999999999,9,4,0.3225806451612903
2022,Female,20,2020,BCSE,6,No,Yes,3,2,Offline,Yes,Yes,3,Basic,30,No,No,Yes,Networking,1,Hardware,Relationship,Yes,Family,No,1.88,No,2.98,77,55000,1.1,6,4,0.9677419354838709
2020,Male,22,2020,BCSE,10,No,Yes,1,2,Offline,Yes,No,2,Intermediate,100,No,No,No,Web development,2,Data Science,Single,No,Bachelor,Yes,2.76,No,3.8,136,55000,1.04,2,3,1.8181818181818181
2022,Female,20,2021,BCSE,4,No,Yes,3,2,Offline,Yes,Yes,2,Intermediate,85,No,No,Yes,Programming,2,Data Science,Single,Yes,Bachelor,No,1.56,No,2.97,67,55000,1.4100000000000001,6,5,0.6451612903225806
2019,Female,21,2018,BCSE,10,No,Yes,1,1,Online,Yes,Yes,9,Intermediate,57,Yes,No,No,Cyber security,1,Hardware,Relationship,Yes,Bachelor,Yes,1.24,No,2.35,137,56000,1.11,1,2,8.181818181818182
2020,Female,21,2019,BCSE,10,No,Yes,5,2,Online,Yes,Yes,4,Advance,90,No,No,Yes,Machine Learning,2,Software,Single,Yes,Family,No,1.95,No,2.92,139,58000,0.97,10,7,0.7843137254901962
2021,Female,21,2021,BCSE,9,No,Yes,1,1,Offline,Yes,Yes,2,Advance,50,Yes,No,No,Cyber security,2,Data Science,Married,Yes,Family,Yes,1.65,No,2.7,139,59000,1.0500000000000003,1,3,1.8181818181818181
2018,Female,24,2016,BCSE,8,No,Yes,3,2,Online,Yes,Yes,8,Intermediate,89,Yes,No,No,Networking,1,Data Science,Married,No,Family,No,1.11,No,2.35,95,60000,1.24,6,4,2.5806451612903225
2020,Female,24,2018,BCSE,9,No,Yes,1,2,Offline,Yes,Yes,8,Intermediate,70,No,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.71,No,2.82,118,60000,1.1099999999999999,2,3,7.2727272727272725
2020,Male,23,2019,BCSE,11,Yes,Yes,4,2,Online,Yes,Yes,5,Intermediate,95,Yes,No,Yes,Networking,5,Data Science,Relationship,Yes,Bachelor,No,1.33,No,2.99,104,60000,1.6600000000000001,8,9,1.2195121951219514
2021,Female,20,2020,BCSE,9,No,Yes,2,1,Offline,Yes,No,3,Intermediate,100,Yes,No,Yes,Artificial Intelligence,2,Data Science,Relationship,Yes,Bachelor,No,2.56,No,3.63,106,60000,1.0699999999999998,2,4,1.4285714285714286
2022,Male,22,2022,BCSE,3,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Web development,2,UI/UX,Single,No,Bachelor,No,2.81,No,3.97,51,60000,1.1600000000000001,8,6,0.7317073170731708
2020,Female,21,2020,BCSE,10,Yes,Yes,2,1,Offline,Yes,Yes,1,Advance,100,No,No,No,Artificial Intelligence,1,Software,Relationship,No,Bachelor,No,2.73,No,3.81,135,61000,1.08,2,3,0.47619047619047616
2021,Female,19,2021,BCSE,6,No,Yes,7,3,Offline,Yes,Yes,3,Intermediate,89,No,No,No,Programming,1,UI/UX,Relationship,No,Family,No,1.88,No,2.9,132,64000,1.02,21,8,0.4225352112676057
2022,Male,23,2020,BCSE,5,Yes,Yes,2,3,Online,Yes,Yes,3,Basic,90,No,No,No,Networking,3,Hardware,Single,Yes,Family,No,2.33,No,3.68,43,65000,1.35,6,5,1.4285714285714286
2019,Male,24,2018,BCSE,11,No,Yes,3,2,Online,Yes,Yes,5,Intermediate,100,No,No,Yes,Web development,2,Software,Single,No,Bachelor,Yes,2.22,No,3.45,132,66000,1.23,6,5,1.6129032258064515
2021,Male,20,2020,BCSE,9,No,Yes,2,1,Offline,Yes,Yes,3,Advance,45,No,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.45,No,2.53,117,66000,1.0799999999999998,2,4,1.4285714285714286
2022,Female,20,2021,BCSE,5,No,Yes,4,2,Online,Yes,Yes,3,Intermediate,100,No,No,No,Programming,1,Software,Single,Yes,Bachelor,Yes,1.76,No,2.82,62,66000,1.0599999999999998,8,5,0.7317073170731708
2022,Female,20,2021,BCSE,5,Yes,Yes,5,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,2,Software,Single,Yes,Family,Yes,2.66,No,3.79,58,67000,1.13,15,7,0.5882352941176471
2020,Female,25,2019,BCSE,11,No,Yes,2,2,Offline,Yes,Yes,2,Intermediate,43,Yes,No,Yes,Networking,2,Hardware,Relationship,Yes,Bachelor,No,2.55,No,3.6,143,68000,1.0500000000000003,4,4,0.9523809523809523
2020,Female,21,2020,BCSE,11,No,Yes,4,2,Offline,Yes,Yes,3,Intermediate,87,No,No,Yes,Networking,4,Hardware,Married,No,Family,No,2.71,No,3.78,143,68000,1.0699999999999998,8,8,0.7317073170731708
2022,Female,20,2021,BCSE,5,No,Yes,3,1,Offline,Yes,Yes,8,Intermediate,88,No,No,No,Web development,3,UI/UX,Relationship,No,Bachelor,Yes,2.22,No,3.19,87,68000,0.9699999999999998,3,6,2.5806451612903225
2021,Male,21,2021,BCSE,4,No,Yes,1,1,Online,Yes,Yes,7,Intermediate,80,Yes,Yes,No,Machine Learning,1,Software,Relationship,Yes,Bachelor,No,1.95,No,2.88,43,68000,0.9299999999999999,1,2,6.363636363636363
2021,Female,22,2018,BCSE,6,Yes,Yes,2,2,Online,Yes,Yes,1,Intermediate,100,No,No,Yes,Web development,1,Data Science,Single,No,Family,No,2.77,No,3.56,56,70000,0.79,4,3,0.47619047619047616
2019,Male,21,2018,BCSE,8,Yes,Yes,7,2,Offline,Yes,Yes,2,Advance,100,No,No,No,Machine Learning,2,Hardware,Single,Yes,Bachelor,No,2.75,No,3.93,125,70000,1.1800000000000002,14,9,0.28169014084507044
2021,Female,21,2020,BCSE,6,Yes,Yes,6,2,Offline,Yes,Yes,6,Intermediate,100,No,No,Yes,Networking,6,Software,Single,No,Bachelor,No,2.61,No,3.78,35,70000,1.17,12,12,0.9836065573770493
2020,Female,22,2020,BCSE,7,No,Yes,6,2,Online,Yes,Yes,4,Advance,30,Yes,No,Yes,Cyber security,1,UI/UX,Relationship,No,Family,No,1.35,No,2.65,105,70000,1.2999999999999998,12,7,0.6557377049180328
2020,Male,20,2020,BCSE,10,No,Yes,1,3,Offline,Yes,Yes,2,Advance,87,Yes,No,No,Networking,1,Hardware,Relationship,No,Bachelor,No,2.44,No,3.56,135,70000,1.12,3,2,1.8181818181818181
2022,Female,20,2021,BCSE,6,No,Yes,4,3,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Web development,1,Software,Relationship,Yes,Bachelor,Yes,1.56,No,2.64,78,70000,1.08,12,5,0.48780487804878053
2022,Female,20,2021,BCSE,5,No,Yes,3,3,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Networking,1,Hardware,Relationship,No,Bachelor,No,1.76,No,2.84,58,70000,1.0799999999999998,9,4,0.6451612903225806
2022,Female,20,2020,BCSE,4,No,Yes,5,4,Offline,Yes,Yes,6,Intermediate,70,No,No,Yes,Web development,2,Software,Relationship,Yes,Family,No,1.9,No,3.13,89,71000,1.23,20,7,1.1764705882352942
2021,Male,21,2020,BCSE,6,No,Yes,4,2,Offline,Yes,Yes,6,Intermediate,100,No,No,Yes,Programming,3,UI/UX,Single,No,Family,No,1.99,No,3.05,79,71000,1.0599999999999998,8,7,1.4634146341463417
2022,Female,21,2021,BCSE,7,No,Yes,1,2,Offline,Yes,Yes,2,Intermediate,56,Yes,No,No,Artificial Intelligence,2,Data Science,Relationship,No,Family,No,2.43,No,3.55,107,71000,1.1199999999999997,2,3,1.8181818181818181
2019,Female,23,2019,BCSE,10,No,Yes,5,1,Offline,Yes,Yes,2,Basic,91,No,No,No,Programming,2,Software,Single,No,Bachelor,Yes,1.67,No,2.74,137,74000,1.0700000000000003,5,7,0.3921568627450981
